subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3112,no badges,1,2,1,17,0,0,0,4,NULL
3112,no badges,1,3,1,15,0,0,0,4,NULL
3112,no badges,1,4,1,20,0,0,1,2,NULL
3112,no badges,1,5,1,32,0,0,2,3,NULL
3112,no badges,1,6,2,30,1,0,2,1,NULL
3112,no badges,1,7,1,47,0,0,3,2,NULL
3112,no badges,1,8,2,64,1,0,5,3,NULL
3112,no badges,1,9,1,36,0,0,4,1,NULL
3112,no badges,2,1,2,41,0,0,2,2,NULL
3112,no badges,2,2,5,88,2,0,6,4,NULL
3112,no badges,2,3,3,67,1,0,6,3,NULL
3112,no badges,2,4,2,63,0,0,6,2,NULL
3112,no badges,2,5,12,423,9,0,31,9,NULL
3112,no badges,2,6,1,37,0,0,4,2,NULL
3112,no badges,2,7,1,31,0,0,3,2,NULL
3112,no badges,3,1,1,13,0,0,1,1,NULL
3112,no badges,3,2,3,49,1,0,6,1,NULL
3112,no badges,3,3,8,320,6,0,17,4,NULL
3112,no badges,3,4,1,38,0,0,4,5,NULL
3112,no badges,3,5,1,49,0,0,4,4,NULL
3112,no badges,3,6,1,0,0,0,4,0,NULL
3113,level badges,1,1,1,23,0,0,0,1,NULL
3113,level badges,1,2,1,21,0,0,0,1,NULL
3113,level badges,1,3,1,24,0,0,0,7,NULL
3113,level badges,1,4,1,22,0,0,1,3,NULL
3113,level badges,1,5,1,27,0,0,2,3,NULL
3113,level badges,1,6,1,24,0,0,2,2,NULL
3113,level badges,1,7,1,49,0,0,3,5,NULL
3113,level badges,1,8,1,43,0,1,3,3,OPT-IN
3113,level badges,1,9,1,31,0,0,3,4,NULL
3113,level badges,2,1,2,28,0,0,2,4,NULL
3113,level badges,2,2,9,205,7,0,6,17,NULL
3113,level badges,2,3,2,56,0,0,6,6,NULL
3113,level badges,2,4,7,172,6,0,9,3,OPT-IN
3113,level badges,2,5,3,131,1,0,14,7,NULL
3113,level badges,2,6,1,28,0,0,4,6,OPT-OUT
3113,level badges,2,7,2,58,1,0,8,8,OPT-OUT
3113,level badges,3,1,1,13,0,0,1,2,NULL
3113,level badges,3,2,1,18,0,0,4,4,NULL
3113,level badges,3,3,3,87,1,0,14,5,OPT-OUT
3113,level badges,3,4,2,49,1,0,4,3,NULL
3113,level badges,3,5,2,49,1,0,6,5,OPT-OUT
3113,level badges,3,6,1,44,0,0,6,5,OPT-OUT
3113,level badges,3,7,2,91,1,0,11,10,NULL
3113,level badges,3,8,5,388,3,0,22,1,OPT-OUT
3114,no badges,1,1,1,11,0,0,0,1,NULL
3114,no badges,1,2,1,16,0,0,0,2,NULL
3114,no badges,1,3,1,18,0,0,0,4,NULL
3114,no badges,1,4,1,14,0,0,1,4,NULL
3114,no badges,1,5,1,33,0,0,2,3,NULL
3114,no badges,1,6,2,44,1,0,4,2,NULL
3114,no badges,1,7,1,42,0,0,3,4,NULL
3114,no badges,1,8,1,37,0,0,3,2,NULL
3114,no badges,1,9,2,60,1,0,6,7,NULL
3114,no badges,2,1,1,17,0,0,1,2,NULL
3114,no badges,2,2,3,111,2,0,4,5,NULL
3114,no badges,2,3,1,53,0,0,4,4,NULL
3114,no badges,2,4,6,95,5,0,13,4,NULL
3114,no badges,2,5,2,93,1,0,12,6,NULL
3114,no badges,2,6,2,64,1,0,10,7,NULL
3114,no badges,2,7,2,83,1,0,7,7,NULL
3114,no badges,3,1,2,50,0,0,2,2,NULL
3114,no badges,3,2,4,136,1,0,15,2,NULL
3114,no badges,3,3,4,118,1,0,17,2,NULL
3114,no badges,3,4,5,128,3,0,12,9,NULL
